user_id,signup_date,city_tier,acquisition_channel
7824,2024-03-29,Tier 1,Organic
7825,2024-11-30,Tier 2,Organic
7826,2024-09-08,Tier 1,Influencer
7827,2024-12-14,Tier 2,Referral
7828,2024-03-12,Tier 3,Organic
7829,2024-06-13,Tier 3,Google Ads
7830,2024-02-18,Tier 2,Influencer
7831,2024-02-21,Tier 3,Organic
7832,2024-10-15,Tier 2,Organic
7833,2024-10-04,Tier 2,Organic
7834,2024-04-23,Tier 3,Influencer
7835,2024-08-26,Tier 2,Influencer
7836,2024-05-12,Tier 2,Google Ads
7837,2024-09-30,Tier 1,Referral
7838,2024-06-14,Tier 2,Google Ads
7839,2024-10-19,Tier 3,Organic
7840,2024-08-30,Tier 2,Influencer
7841,2024-11-15,Tier 2,Organic
7842,2024-05-17,Tier 2,Google Ads
7843,2024-03-19,Tier 3,Referral
7844,2024-06-18,Tier 1,Organic
7845,2024-05-02,Tier 2,Google Ads
7846,2024-06-24,Tier 1,Referral
7847,2024-10-26,Tier 2,Referral
7848,2024-03-22,Tier 2,Organic
7849,2024-03-27,Tier 1,Organic
7850,2024-08-12,Tier 2,Referral
7851,2024-01-16,Tier 2,Influencer
7852,2024-11-05,Tier 1,Organic
7853,2024-12-23,Tier 2,Influencer
7854,2024-06-11,Tier 1,Referral
7855,2024-04-07,Tier 2,Influencer
7856,2024-06-04,Tier 2,Organic
7857,2024-01-02,Tier 2,Google Ads
7858,2024-12-15,Tier 3,Organic
7859,2024-06-17,Tier 2,Google Ads
7860,2024-11-10,Tier 1,Influencer
7861,2024-11-20,Tier 3,Organic
7862,2024-04-01,Tier 2,Referral
7863,2024-06-29,Tier 1,Organic
7864,2024-08-18,Tier 3,Referral
7865,2024-10-27,Tier 1,Organic
7866,2024-05-27,Tier 2,Organic
7867,2024-10-06,Tier 2,Google Ads
7868,2024-07-07,Tier 2,Influencer
7869,2024-12-12,Tier 3,Organic
7870,2024-12-15,Tier 2,Organic
7871,2024-11-09,Tier 1,Organic
7872,2024-05-07,Tier 3,Influencer
7873,2024-01-07,Tier 3,Referral
7874,2024-02-16,Tier 2,Referral
7875,2024-02-22,Tier 2,Referral
7876,2024-07-05,Tier 1,Organic
7877,2024-02-07,Tier 3,Referral
7878,2024-08-13,Tier 1,Organic
7879,2024-02-22,Tier 1,
7880,2024-08-11,Tier 2,Referral
7881,2024-06-02,Tier 1,Referral
7882,2024-02-17,Tier 1,Organic
7883,2024-12-16,Tier 2,Organic
7884,2024-05-26,Tier 1,Influencer
7885,2024-03-04,Tier 1,Referral
7886,2024-12-14,Tier 1,Organic
7887,2024-06-30,Tier 1,Organic
7888,2024-05-04,Tier 2,Influencer
7889,2024-06-27,Tier 3,Influencer
7890,2024-02-08,Tier 2,Influencer
7891,2024-09-16,Tier 2,Organic
7892,2024-01-03,Tier 1,Google Ads
7893,2024-03-04,Tier 1,Organic
7894,2024-01-29,Tier 1,Referral
7895,2024-01-11,Tier 2,Organic
7896,2024-04-06,Tier 2,Organic
7897,2024-12-23,Tier 2,Organic
7898,2024-07-21,Tier 2,Referral
7899,2024-01-21,Tier 1,Google Ads
7900,2024-02-08,Tier 3,Referral
7901,2024-08-10,Tier 2,Influencer
7902,2024-04-11,Tier 2,Referral
7903,2024-02-15,Tier 2,Google Ads
7904,2024-03-06,Tier 2,Influencer
7905,2024-03-31,Tier 3,Google Ads
7906,2024-06-12,Tier 3,Organic
7907,2024-04-20,Tier 2,Influencer
7908,2024-12-03,Tier 2,Organic
7909,2024-05-02,Tier 1,Google Ads
7910,2024-07-11,Tier 3,Google Ads
7911,2024-04-08,Tier 2,Google Ads
7912,2024-10-17,Tier 1,Referral
7913,2024-06-07,Tier 2,Organic
7914,2024-04-12,Tier 1,Referral
7915,2024-10-07,Tier 2,Influencer
7916,2024-02-12,Tier 2,Organic
7917,2024-03-24,Tier 1,Google Ads
7918,2024-07-09,Tier 1,Organic
7919,2024-02-20,Tier 3,Influencer
7920,2024-07-28,Tier 3,Referral
7921,2024-05-05,Tier 3,Influencer
7922,2024-03-09,Tier 2,Organic
7923,2024-09-21,Tier 3,Organic
7924,2024-09-14,Tier 2,Organic
7925,2024-07-06,Tier 1,Organic
7926,2024-08-17,Tier 1,Google Ads
7927,2024-07-07,Tier 1,Influencer
7928,2024-01-10,Tier 1,Google Ads
7929,2024-04-23,Tier 3,Influencer
7930,2024-03-16,Tier 1,Organic
7931,2024-06-12,Tier 2,Influencer
7932,2024-03-25,Tier 2,Organic
7933,2024-02-18,Tier 1,Influencer
7934,2024-11-21,Tier 2,Organic
7935,2024-06-25,Tier 1,Influencer
7936,2024-08-05,Tier 3,Organic
7937,2024-07-07,Tier 1,Google Ads
7938,2024-12-11,Tier 2,Google Ads
7939,2024-08-17,Tier 2,Google Ads
7940,2024-09-11,Tier 3,Referral
7941,2024-08-23,Tier 3,Influencer
7942,2024-01-26,Tier 2,Referral
7943,2024-03-12,Tier 2,Referral
7944,2024-09-17,Tier 2,Organic
7945,2024-09-10,Tier 3,Referral
7946,2024-09-27,Tier 3,Google Ads
7947,2024-05-02,Tier 1,Influencer
7948,2024-05-23,Tier 2,Google Ads
7949,2024-09-13,Tier 3,Referral
7950,2024-05-23,Tier 2,Organic
7951,2024-09-15,Tier 1,Organic
7952,2024-02-16,Tier 2,Google Ads
7953,2024-12-16,Tier 2,Google Ads
7954,2024-01-13,Tier 3,Organic
7955,2024-07-26,Tier 2,Organic
7956,2024-11-06,Tier 1,Influencer
7957,2024-08-22,Tier 1,Organic
7958,2024-05-28,Tier 1,Influencer
7959,2024-11-17,Tier 2,Organic
7960,2024-06-03,Tier 2,Organic
7961,2024-06-14,Tier 1,Referral
7962,2024-03-30,Tier 2,Google Ads
7963,2024-07-04,Tier 2,Google Ads
7964,2024-11-13,Tier 1,Referral
7965,2024-12-23,Tier 1,Organic
7966,2024-06-22,Tier 3,Referral
7967,2024-08-04,Tier 2,Google Ads
7968,2024-09-20,Tier 3,Google Ads
7969,2024-04-06,Tier 2,Influencer
7970,2024-04-26,Tier 3,Referral
7971,2024-07-17,Tier 3,Google Ads
7972,2024-11-15,Tier 2,Influencer
7973,2024-01-21,Tier 3,Influencer
7974,2024-07-18,Tier 3,Google Ads
7975,2024-12-06,Tier 2,Organic
7976,2024-09-04,Tier 1,Influencer
7977,2024-10-02,Tier 2,Organic
7978,2024-09-20,Tier 3,Organic
7979,2024-02-27,Tier 2,Google Ads
7980,2024-10-28,Tier 1,Referral
7981,2024-01-31,Tier 1,Influencer
7982,2024-09-05,Tier 2,Referral
7983,2024-04-02,Tier 1,Influencer
7984,2024-09-21,Tier 2,Organic
7985,2024-09-27,Tier 2,Organic
7986,2024-04-03,Tier 2,Referral
7987,2024-06-02,Tier 1,Influencer
7988,2024-10-11,Tier 1,Google Ads
7989,2024-03-20,Tier 1,Organic
7990,2024-10-18,Tier 1,Organic
7991,2024-03-24,Tier 2,Organic
7992,2024-12-30,Tier 2,Google Ads
7993,2024-02-06,Tier 1,Organic
7994,2024-12-07,Tier 1,Influencer
7995,2024-11-22,Tier 1,Google Ads
7996,2024-08-19,Tier 3,Referral
7997,2024-04-02,Tier 2,Organic
7998,2024-12-01,Tier 3,Organic
7999,2024-04-11,Tier 3,Referral
8000,2024-06-14,Tier 2,Influencer
8001,2024-06-07,Tier 2,Google Ads
8002,2024-01-14,Tier 1,Influencer
8003,2024-08-12,Tier 2,Influencer
8004,2024-03-13,Tier 1,Organic
8005,2024-09-05,Tier 3,Organic
8006,2024-03-31,Tier 1,Referral
8007,2024-08-03,Tier 3,Google Ads
8008,2024-03-30,Tier 1,Organic
8009,2024-01-29,Tier 3,Google Ads
8010,2024-10-31,Tier 1,Google Ads
8011,2024-08-07,Tier 2,Influencer
8012,2024-11-23,Tier 2,Organic
8013,2024-08-02,Tier 2,Organic
8014,2024-08-08,Tier 2,Google Ads
8015,2024-02-11,Tier 3,Referral
8016,2024-05-14,Tier 1,Referral
8017,2024-02-11,Tier 3,Influencer
8018,2024-06-12,Tier 2,Influencer
8019,2024-12-26,Tier 3,Referral
8020,2024-10-09,Tier 2,Organic
8021,2024-02-27,Tier 2,Google Ads
8022,2024-10-28,Tier 3,Referral
8023,2024-11-17,Tier 2,Influencer
8024,2024-01-25,Tier 2,Influencer
8025,2024-03-13,Tier 1,Referral
8026,2024-05-08,Tier 1,Google Ads
8027,2024-03-27,Tier 2,Organic
8028,2024-11-25,Tier 2,Organic
8029,2024-06-01,Tier 2,Organic
8030,2024-06-30,Tier 1,Organic
8031,2024-05-04,Tier 2,Google Ads
8032,2024-03-07,Tier 2,Google Ads
8033,2024-01-06,Tier 2,Referral
8034,2024-05-04,Tier 3,Google Ads
8035,2024-11-09,Tier 3,Referral
8036,2024-11-21,Tier 1,Google Ads
8037,2024-02-22,Tier 3,Organic
8038,2024-03-06,Tier 2,Influencer
8039,2024-11-09,Tier 2,Organic
8040,2024-03-22,Tier 1,Influencer
8041,2024-03-27,Tier 2,Google Ads
8042,2024-01-02,Tier 1,Google Ads
8043,2024-07-22,Tier 2,Organic
8044,2024-05-29,Tier 1,Organic
8045,2024-10-19,Tier 1,Google Ads
8046,2024-04-12,Tier 1,Referral
8047,2024-01-24,Tier 1,Organic
8048,2024-07-30,Tier 1,Referral
8049,2024-03-05,Tier 2,Organic
8050,2024-07-27,Tier 1,Google Ads
8051,2024-09-07,Tier 2,Influencer
8052,2024-04-26,Tier 1,Influencer
8053,2024-04-25,Tier 3,Google Ads
8054,2024-08-24,Tier 3,Organic
8055,2024-04-14,Tier 1,Organic
8056,2024-09-15,Tier 2,Influencer
8057,2024-02-15,Tier 1,Organic
8058,2024-11-06,Tier 3,Influencer
8059,2024-11-26,Tier 2,Google Ads
8060,2024-08-03,Tier 1,Influencer
8061,2024-10-27,Tier 1,Google Ads
8062,2024-11-28,Tier 1,Google Ads
8063,2024-01-24,Tier 2,Referral
8064,2024-02-04,Tier 2,Influencer
8065,2024-01-24,Tier 2,Influencer
8066,2024-01-28,Tier 2,Referral
8067,2024-01-16,Tier 1,Influencer
8068,2024-02-28,Tier 1,Referral
8069,2024-08-30,Tier 1,Influencer
8070,2024-07-25,Tier 3,Influencer
8071,2024-09-27,Tier 1,Google Ads
8072,2024-09-05,Tier 2,Referral
8073,2024-09-23,Tier 1,Google Ads
8074,2024-07-11,Tier 1,Referral
8075,2024-11-30,Tier 2,Influencer
8076,2024-08-05,Tier 2,Google Ads
8077,2024-04-24,Tier 2,Organic
8078,2024-03-08,Tier 2,Google Ads
8079,2024-10-25,Tier 2,Organic
8080,2024-11-20,Tier 1,Google Ads
8081,2024-03-15,Tier 2,Influencer
8082,2024-04-12,Tier 2,Referral
8083,2024-10-23,Tier 1,Influencer
8084,2024-06-26,Tier 2,Organic
8085,2024-08-02,Tier 1,Influencer
8086,2024-11-10,Tier 1,Referral
8087,2024-02-08,Tier 2,Organic
8088,2024-09-15,Tier 3,Referral
8089,2024-07-22,Tier 3,Influencer
8090,2024-01-07,Tier 1,Organic
8091,2024-02-18,Tier 2,Referral
8092,2024-01-26,Tier 2,Influencer
8093,2024-06-09,Tier 1,Organic
8094,2024-12-22,Tier 3,Referral
8095,2024-06-24,Tier 2,Google Ads
8096,2024-03-19,Tier 3,Google Ads
8097,2024-01-02,Tier 1,Referral
8098,2024-05-11,Tier 1,Organic
8099,2024-10-02,Tier 3,Influencer
8100,2024-04-26,Tier 2,Organic
8101,2024-06-12,Tier 3,Google Ads
8102,2024-10-14,Tier 1,Google Ads
8103,2024-01-28,Tier 2,Google Ads
8104,2024-11-28,Tier 2,Google Ads
8105,2024-01-01,Tier 1,Influencer
8106,2024-07-06,Tier 2,Influencer
8107,2024-02-25,Tier 2,Influencer
8108,2024-02-04,Tier 1,Google Ads
8109,2024-04-21,Tier 1,Influencer
8110,2024-10-12,Tier 2,Influencer
8111,2024-11-05,Tier 2,Google Ads
8112,2024-02-05,Tier 3,Organic
8113,2024-08-04,Tier 1,Organic
8114,2024-03-20,Tier 1,Google Ads
8115,2024-11-09,Tier 3,Influencer
8116,2024-03-23,Tier 3,Referral
8117,2024-03-05,Tier 1,Referral
8118,2024-11-20,Tier 3,Organic
8119,2024-05-07,Tier 1,Organic
8120,2024-11-02,Tier 1,Google Ads
8121,2024-01-22,Tier 1,Influencer
8122,2024-08-03,Tier 1,
8123,2024-04-16,Tier 3,Influencer
8124,2024-04-18,Tier 2,
8125,2024-12-22,Tier 3,Referral
8126,2024-06-29,Tier 2,Referral
8127,2024-12-21,Tier 2,Influencer
8128,2024-06-12,Tier 2,Organic
8129,2024-03-08,Tier 3,Organic
8130,2024-10-18,Tier 2,Organic
8131,2024-06-28,Tier 3,Influencer
8132,2024-06-29,Tier 3,Organic
8133,2024-06-17,Tier 1,Organic
8134,2024-01-22,Tier 2,Google Ads
8135,2024-03-06,Tier 3,Google Ads
8136,2024-01-21,Tier 3,Influencer
8137,2024-04-09,Tier 1,Influencer
8138,2024-10-26,Tier 2,Google Ads
8139,2024-04-12,Tier 2,Influencer
8140,2024-02-16,Tier 1,Referral
8141,2024-02-08,Tier 2,Organic
8142,2024-10-11,Tier 1,Influencer
8143,2024-11-05,Tier 1,Referral
8144,2024-03-30,Tier 2,Google Ads
8145,2024-03-25,Tier 2,Referral
8146,2024-09-29,Tier 2,Google Ads
8147,2024-12-01,Tier 2,Organic
8148,2024-07-06,Tier 1,Referral
8149,2024-06-07,Tier 1,Influencer
8150,2024-08-30,Tier 1,Referral
8151,2024-03-13,Tier 1,Organic
8152,2024-02-18,Tier 2,Influencer
8153,2024-04-10,Tier 3,Organic
8154,2024-01-02,Tier 1,
8155,2024-08-31,Tier 1,Organic
8156,2024-06-24,Tier 2,Organic
8157,2024-08-25,Tier 1,Google Ads
8158,2024-02-28,Tier 3,Referral
8159,2024-12-18,Tier 2,Influencer
8160,2024-04-08,Tier 1,Influencer
8161,2024-12-24,Tier 1,Influencer
8162,2024-01-02,Tier 2,Google Ads
8163,2024-08-30,Tier 1,Referral
8164,2024-10-23,Tier 1,Influencer
8165,2024-07-29,Tier 1,Google Ads
8166,2024-05-02,Tier 3,Influencer
8167,2024-08-16,Tier 2,Google Ads
8168,2024-03-22,Tier 1,Google Ads
8169,2024-05-23,Tier 2,Google Ads
8170,2024-05-19,Tier 2,Referral
8171,2024-01-29,Tier 2,Referral
8172,2024-09-26,Tier 1,Google Ads
8173,2024-09-03,Tier 2,Referral
8174,2024-01-12,Tier 3,Influencer
8175,2024-12-20,Tier 1,Influencer
8176,2024-12-02,Tier 1,Organic
8177,2024-04-15,Tier 1,Organic
8178,2024-02-01,Tier 1,Referral
8179,2024-03-14,Tier 2,Google Ads
8180,2024-06-19,Tier 3,Organic
8181,2024-12-02,Tier 3,Google Ads
8182,2024-03-09,Tier 1,Influencer
8183,2024-10-27,Tier 2,Influencer
8184,2024-12-27,Tier 2,Google Ads
8185,2024-05-16,Tier 2,Google Ads
8186,2024-04-09,Tier 2,Referral
8187,2024-05-25,Tier 1,Organic
8188,2024-01-09,Tier 2,Google Ads
8189,2024-03-02,Tier 2,Organic
8190,2024-07-03,Tier 3,Google Ads
8191,2024-01-29,Tier 3,Google Ads
8192,2024-04-23,Tier 1,Referral
8193,2024-05-22,Tier 1,Referral
8194,2024-04-29,Tier 3,Google Ads
8195,2024-06-18,Tier 2,Organic
8196,2024-06-05,Tier 3,Organic
8197,2024-11-30,Tier 1,Referral
8198,2024-12-14,Tier 2,Organic
8199,2024-09-16,Tier 2,Organic
8200,2024-03-22,Tier 3,Referral
8201,2024-08-29,Tier 1,Influencer
8202,2024-06-20,Tier 1,Google Ads
8203,2024-08-18,Tier 2,Google Ads
8204,2024-07-26,Tier 3,Influencer
8205,2024-03-15,Tier 3,Influencer
8206,2024-09-26,Tier 3,Google Ads
8207,2024-04-23,Tier 3,Influencer
8208,2024-03-02,Tier 1,Referral
8209,2024-12-27,Tier 1,Influencer
8210,2024-11-15,Tier 1,Google Ads
8211,2024-04-11,Tier 1,Influencer
8212,2024-12-27,Tier 3,Influencer
8213,2024-07-28,Tier 3,Google Ads
8214,2024-09-11,Tier 1,Influencer
8215,2024-01-20,Tier 2,Organic
8216,2024-02-27,Tier 3,Organic
8217,2024-04-21,Tier 2,Google Ads
8218,2024-11-08,Tier 1,
8219,2024-07-14,Tier 2,Google Ads
8220,2024-12-18,Tier 2,Referral
8221,2024-04-01,Tier 2,Referral
8222,2024-02-21,Tier 2,Organic
8223,2024-10-19,Tier 1,Google Ads
8224,2024-01-08,Tier 3,Referral
8225,2024-10-26,Tier 2,Influencer
8226,2024-04-07,Tier 2,Organic
8227,2024-08-23,Tier 3,Google Ads
8228,2024-03-09,Tier 1,Organic
8229,2024-02-14,Tier 1,Organic
8230,2024-05-16,Tier 3,Google Ads
8231,2024-08-21,Tier 1,Google Ads
8232,2024-02-01,Tier 3,Organic
8233,2024-10-15,Tier 1,Organic
8234,2024-05-05,Tier 1,Influencer
8235,2024-03-07,Tier 2,
8236,2024-01-30,Tier 1,Google Ads
8237,2024-04-23,Tier 3,Referral
8238,2024-07-22,Tier 2,Organic
8239,2024-01-29,Tier 3,Influencer
8240,2024-05-10,Tier 3,Referral
8241,2024-07-03,Tier 1,Influencer
8242,2024-09-09,Tier 3,Organic
8243,2024-10-12,Tier 2,Referral
8244,2024-03-02,Tier 2,Google Ads
8245,2024-01-03,Tier 3,Organic
8246,2024-03-08,Tier 2,Organic
8247,2024-01-25,Tier 2,Referral
8248,2024-06-27,Tier 2,Referral
8249,2024-05-20,Tier 1,Organic
8250,2024-08-18,Tier 1,Referral
8251,2024-10-26,Tier 2,Organic
8252,2024-06-11,Tier 1,Organic
8253,2024-11-06,Tier 1,Referral
8254,2024-05-09,Tier 1,Google Ads
8255,2024-09-02,Tier 2,Google Ads
8256,2024-10-23,Tier 2,Google Ads
8257,2024-06-20,Tier 3,Referral
8258,2024-03-04,Tier 2,Google Ads
8259,2024-01-31,Tier 2,Influencer
8260,2024-02-16,Tier 2,Google Ads
8261,2024-05-09,Tier 2,Referral
8262,2024-12-17,Tier 2,Organic
8263,2024-11-28,Tier 3,
8264,2024-04-19,Tier 3,Referral
8265,2024-03-09,Tier 3,Google Ads
8266,2024-02-27,Tier 3,Google Ads
8267,2024-04-15,Tier 2,Organic
8268,2024-10-26,Tier 2,Organic
8269,2024-11-25,Tier 2,Organic
8270,2024-09-12,Tier 2,Referral
8271,2024-11-07,Tier 3,Influencer
8272,2024-06-19,Tier 2,Organic
8273,2024-06-10,Tier 3,Google Ads
8274,2024-10-12,Tier 1,Organic
8275,2024-03-11,Tier 3,Organic
8276,2024-09-11,Tier 2,Influencer
8277,2024-02-24,Tier 2,Referral
8278,2024-11-18,Tier 1,Organic
8279,2024-01-03,Tier 3,Organic
8280,2024-01-26,Tier 3,Influencer
8281,2024-11-08,Tier 1,Organic
8282,2024-05-05,Tier 2,Google Ads
8283,2024-02-22,Tier 2,Referral
8284,2024-07-16,Tier 3,Referral
8285,2024-10-25,Tier 2,Google Ads
8286,2024-07-06,Tier 1,Influencer
8287,2024-07-04,Tier 2,Organic
8288,2024-10-31,Tier 2,Referral
8289,2024-10-24,Tier 1,Organic
8290,2024-07-22,Tier 2,Referral
8291,2024-01-11,Tier 3,Influencer
8292,2024-12-24,Tier 3,Google Ads
8293,2024-12-19,Tier 1,Referral
8294,2024-05-25,Tier 3,Influencer
8295,2024-03-25,Tier 2,Organic
8296,2024-04-09,Tier 1,Referral
8297,2024-04-13,Tier 1,Influencer
8298,2024-02-15,Tier 1,Referral
8299,2024-02-13,Tier 3,Organic
8300,2024-10-04,Tier 1,Organic
8301,2024-06-29,Tier 1,
8302,2024-07-05,Tier 3,
8303,2024-04-23,Tier 2,Google Ads
8304,2024-09-11,Tier 3,Organic
8305,2024-01-30,Tier 2,Organic
8306,2024-09-20,Tier 1,Google Ads
8307,2024-04-07,Tier 3,Google Ads
8308,2024-11-08,Tier 1,Referral
8309,2024-11-24,Tier 2,Referral
8310,2024-04-24,Tier 2,Organic
8311,2024-10-02,Tier 1,Organic
8312,2024-10-07,Tier 3,Organic
8313,2024-10-01,Tier 2,Google Ads
8314,2024-09-17,Tier 1,Organic
8315,2024-11-26,Tier 3,Referral
8316,2024-07-25,Tier 2,Organic
8317,2024-11-23,Tier 2,Influencer
8318,2024-07-29,Tier 2,Google Ads
8319,2024-08-02,Tier 3,Google Ads
8320,2024-02-09,Tier 1,Influencer
8321,2024-01-26,Tier 1,Referral
8322,2024-01-27,Tier 2,Referral
8323,2024-07-08,Tier 1,Influencer
8324,2024-03-23,Tier 2,Google Ads
8325,2024-06-18,Tier 2,Influencer
8326,2024-06-15,Tier 1,Google Ads
8327,2024-07-06,Tier 1,Influencer
8328,2024-06-17,Tier 2,Organic
8329,2024-10-15,Tier 3,Organic
8330,2024-08-16,Tier 2,Referral
8331,2024-04-06,Tier 2,Organic
8332,2024-01-16,Tier 1,
8333,2024-10-05,Tier 2,Google Ads
8334,2024-05-14,Tier 1,Referral
8335,2024-01-26,Tier 2,Influencer
8336,2024-12-17,Tier 2,Referral
8337,2024-01-12,Tier 3,Influencer
8338,2024-03-12,Tier 2,Google Ads
8339,2024-05-12,Tier 3,Organic
8340,2024-04-15,Tier 2,Organic
8341,2024-08-07,Tier 3,Referral
8342,2024-06-25,Tier 2,Google Ads
8343,2024-10-08,Tier 1,Organic
8344,2024-05-12,Tier 3,Google Ads
8345,2024-01-22,Tier 1,Referral
8346,2024-09-25,Tier 1,Google Ads
8347,2024-06-09,Tier 1,Influencer
8348,2024-04-16,Tier 3,Referral
8349,2024-10-05,Tier 1,Referral
8350,2024-12-18,Tier 3,Influencer
8351,2024-08-22,Tier 2,Organic
8352,2024-01-18,Tier 1,Referral
8353,2024-08-29,Tier 2,Influencer
8354,2024-04-26,Tier 1,Referral
8355,2024-10-12,Tier 2,Influencer
8356,2024-10-08,Tier 2,Google Ads
8357,2024-05-23,Tier 2,Referral
8358,2024-07-23,Tier 1,Organic
8359,2024-02-08,Tier 2,Influencer
8360,2024-06-02,Tier 3,Influencer
8361,2024-06-24,Tier 2,Influencer
8362,2024-08-28,Tier 3,Referral
8363,2024-05-13,Tier 1,Organic
8364,2024-02-15,Tier 3,Organic
8365,2024-02-19,Tier 1,Influencer
8366,2024-06-14,Tier 1,Google Ads
8367,2024-04-15,Tier 3,Organic
8368,2024-08-03,Tier 3,Referral
8369,2024-05-25,Tier 2,Google Ads
8370,2024-03-12,Tier 1,
8371,2024-11-25,Tier 1,Google Ads
8372,2024-09-29,Tier 2,Referral
8373,2024-09-03,Tier 3,Influencer
8374,2024-07-04,Tier 1,Organic
8375,2024-03-10,Tier 3,Google Ads
8376,2024-05-29,Tier 1,Google Ads
8377,2024-09-02,Tier 3,Influencer
8378,2024-09-18,Tier 3,Google Ads
8379,2024-01-26,Tier 2,Google Ads
8380,2024-05-19,Tier 2,Referral
8381,2024-04-08,Tier 3,Google Ads
8382,2024-10-04,Tier 2,Influencer
8383,2024-02-20,Tier 2,Influencer
8384,2024-05-30,Tier 2,Google Ads
8385,2024-04-13,Tier 1,Referral
8386,2024-03-29,Tier 3,Organic
8387,2024-05-20,Tier 1,Referral
8388,2024-07-31,Tier 3,Referral
8389,2024-08-20,Tier 1,Google Ads
8390,2024-07-01,Tier 2,Organic
8391,2024-09-07,Tier 1,Influencer
8392,2024-01-09,Tier 1,Google Ads
8393,2024-03-19,Tier 1,Referral
8394,2024-02-21,Tier 2,Organic
8395,2024-09-25,Tier 2,Google Ads
8396,2024-08-13,Tier 3,Influencer
8397,2024-02-20,Tier 1,Google Ads
8398,2024-07-04,Tier 2,Referral
8399,2024-02-03,Tier 3,Organic
8400,2024-10-17,Tier 1,Google Ads
8401,2024-08-17,Tier 2,Influencer
8402,2024-05-10,Tier 2,Referral
8403,2024-04-29,Tier 2,Influencer
8404,2024-11-21,Tier 1,Influencer
8405,2024-09-03,Tier 2,Influencer
8406,2024-07-10,Tier 1,Influencer
8407,2024-11-18,Tier 2,Organic
8408,2024-07-28,Tier 3,Influencer
8409,2024-04-12,Tier 2,Organic
8410,2024-11-24,Tier 2,Organic
8411,2024-05-12,Tier 1,Organic
8412,2024-11-18,Tier 3,Google Ads
8413,2024-05-18,Tier 1,Referral
8414,2024-04-30,Tier 2,Google Ads
8415,2024-04-03,Tier 3,Organic
8416,2024-05-08,Tier 2,Google Ads
8417,2024-03-31,Tier 2,Google Ads
8418,2024-04-01,Tier 2,Influencer
8419,2024-03-03,Tier 1,Organic
8420,2024-01-29,Tier 3,Organic
8421,2024-07-28,Tier 1,Organic
8422,2024-01-12,Tier 2,Google Ads
8423,2024-11-28,Tier 1,Referral
8424,2024-10-23,Tier 3,Google Ads
8425,2024-05-09,Tier 1,Google Ads
8426,2024-10-19,Tier 2,Google Ads
8427,2024-06-21,Tier 2,Google Ads
8428,2024-07-26,Tier 2,Influencer
8429,2024-01-24,Tier 1,Organic
8430,2024-04-08,Tier 2,Influencer
8431,2024-12-21,Tier 1,Referral
8432,2024-05-18,Tier 2,Organic
8433,2024-11-09,Tier 2,Influencer
8434,2024-06-22,Tier 2,Influencer
8435,2024-01-29,Tier 1,Referral
8436,2024-05-22,Tier 3,Google Ads
8437,2024-11-11,Tier 2,Referral
8438,2024-12-16,Tier 1,Organic
8439,2024-02-11,Tier 2,Organic
8440,2024-10-25,Tier 3,Influencer
8441,2024-07-26,Tier 1,Influencer
8442,2024-11-25,Tier 2,Organic
8443,2024-07-10,Tier 2,Influencer
8444,2024-06-08,Tier 1,Referral
8445,2024-03-04,Tier 3,Organic
8446,2024-08-30,Tier 2,Google Ads
8447,2024-09-14,Tier 1,Google Ads
8448,2024-05-31,Tier 3,Influencer
8449,2024-08-02,Tier 2,Influencer
8450,2024-11-17,Tier 3,Organic
8451,2024-06-14,Tier 2,Referral
8452,2024-01-31,Tier 2,Influencer
8453,2024-08-19,Tier 3,Influencer
8454,2024-10-08,Tier 1,Organic
8455,2024-01-29,Tier 3,Google Ads
8456,2024-07-13,Tier 2,Influencer
8457,2024-11-29,Tier 1,Google Ads
8458,2024-09-12,Tier 2,Google Ads
8459,2024-10-07,Tier 1,Influencer
8460,2024-10-30,Tier 2,Organic
8461,2024-11-16,Tier 2,Influencer
8462,2024-11-18,Tier 3,Google Ads
8463,2024-12-11,Tier 1,Organic
8464,2024-10-20,Tier 2,Organic
8465,2024-03-27,Tier 1,Organic
8466,2024-05-28,Tier 2,Organic
8467,2024-09-05,Tier 2,Referral
8468,2024-11-16,Tier 2,Organic
8469,2024-10-09,Tier 3,Influencer
8470,2024-12-27,Tier 3,Google Ads
8471,2024-07-16,Tier 1,Google Ads
8472,2024-02-13,Tier 1,Google Ads
8473,2024-12-21,Tier 2,Referral
8474,2024-01-28,Tier 2,Google Ads
8475,2024-01-17,Tier 1,Organic
8476,2024-05-06,Tier 2,Influencer
8477,2024-06-16,Tier 2,Google Ads
8478,2024-08-31,Tier 2,Organic
8479,2024-03-16,Tier 3,Google Ads
8480,2024-08-18,Tier 2,Referral
8481,2024-07-22,Tier 1,Organic
8482,2024-09-04,Tier 1,Influencer
8483,2024-10-28,Tier 3,Referral
8484,2024-08-01,Tier 3,Referral
8485,2024-08-02,Tier 2,Google Ads
8486,2024-06-06,Tier 2,Influencer
8487,2024-03-09,Tier 3,Organic
8488,2024-03-25,Tier 2,Referral
8489,2024-09-23,Tier 3,Google Ads
8490,2024-03-09,Tier 3,Referral
8491,2024-04-08,Tier 2,Organic
8492,2024-12-12,Tier 2,Organic
8493,2024-08-03,Tier 1,Influencer
8494,2024-06-09,Tier 1,Google Ads
8495,2024-04-03,Tier 3,Google Ads
8496,2024-06-22,Tier 3,Referral
8497,2024-06-13,Tier 2,Referral
8498,2024-04-24,Tier 2,Organic
8499,2024-08-07,Tier 1,Organic
