user_id,plan_type,monthly_fee,status,churn_date
8911,Free,0,Active,
8912,Premium,199,Active,
8913,Free,0,Active,
8914,Basic,99,Active,
8915,Basic,99,Active,
8916,Free,0,Active,
8917,Free,0,Active,
8918,Free,0,Active,
8919,Free,0,Active,
8920,Family,299,Active,
8921,Basic,99,Active,
8922,Free,0,Active,
8923,Free,0,Churned,2024-04-23
8924,Free,0,Active,
8925,Premium,199,Churned,2024-06-08
8926,Family,299,Active,
8927,Free,0,Active,
8928,Premium,199,Active,
8929,Free,0,Active,
8930,Free,0,Active,
8931,Free,0,Churned,2024-07-13
8932,Premium,199,Active,
8933,Free,0,Active,
8934,Premium,199,Active,
8935,Free,0,Active,
8936,Basic,99,Active,
8937,Free,0,Active,
8938,Free,0,Active,
8939,Free,0,Active,
8940,Premium,199,Active,
8941,Basic,99,Active,
8942,Free,0,Active,
8943,Free,0,Active,
8944,Premium,199,Churned,2024-11-11
8945,Free,0,Active,
8946,Premium,199,Active,
8947,Premium,199,Churned,2025-04-01
8948,Basic,99,Active,
8949,Basic,99,Active,
8950,Basic,99,Churned,2025-02-08
8951,Free,0,Active,
8952,Free,0,Active,
8953,Free,0,Active,
8954,Premium,199,Active,
8955,Basic,99,Churned,2025-03-18
8956,Free,0,Active,
8957,Basic,99,Churned,2025-04-29
8958,Free,0,Active,
8959,Premium,199,Active,
8960,Free,0,Active,
8961,Basic,99,Active,
8962,Free,0,Active,
8963,Basic,99,Active,
8964,Free,0,Active,
8965,Free,0,Active,
8966,Basic,99,Active,
8967,Basic,99,Active,
8968,Family,299,Active,
8969,Basic,99,Active,
8970,Basic,99,Active,
8971,Premium,199,Churned,2025-01-27
8972,Premium,199,Active,
8973,Basic,99,Active,
8974,Basic,99,Active,
8975,Family,299,Active,
8976,Basic,99,Active,
8977,Basic,99,Active,
8978,Free,0,Active,
8979,Basic,99,Active,
8980,Free,0,Active,
8981,Free,0,Active,
8982,Premium,199,Active,
8983,Basic,99,Active,
8984,Free,0,Active,
8985,Free,0,Active,
8986,Free,0,Active,
8987,Free,0,Active,
8988,Free,0,Active,
8989,Free,0,Active,
8990,Free,0,Active,
8991,Premium,199,Churned,2025-03-16
8992,Free,0,Active,
8993,Free,0,Active,
8994,Premium,199,Active,
8995,Basic,99,Active,
8996,Free,0,Churned,2025-01-02
8997,Free,0,Active,
8998,Basic,99,Active,
8999,Free,0,Active,
9000,Basic,99,Churned,2024-11-28
9001,Free,0,Active,
9002,Family,299,Active,
9003,Basic,99,Active,
9004,Free,0,Active,
9005,Free,0,Active,
9006,Basic,99,Active,
9007,Free,0,Active,
9008,Free,0,Active,
9009,Free,0,Active,
9010,Basic,99,Churned,2025-02-10
9011,Basic,99,Churned,2024-11-12
9012,Free,0,Active,
9013,Basic,99,Active,
9014,Basic,99,Active,
9015,Family,299,Churned,2025-05-12
9016,Premium,199,Active,
9017,Family,299,Active,
9018,Family,299,Churned,2025-03-15
9019,Free,0,Active,
9020,Free,0,Active,
9021,Free,0,Active,
9022,Basic,99,Churned,2024-03-29
9023,Free,0,Active,
9024,Basic,99,Active,
9025,Free,0,Churned,2024-06-28
9026,Free,0,Active,
9027,Free,0,Churned,2024-08-31
9028,Family,299,Churned,2024-12-09
9029,Free,0,Active,
9030,Premium,199,Churned,2025-03-15
9031,Free,0,Active,
9032,Basic,99,Churned,2025-05-09
9033,Free,0,Active,
9034,Free,0,Active,
9035,Family,299,Active,
9036,Free,0,Active,
9037,Free,0,Active,
9038,Basic,99,Active,
9039,Basic,99,Active,
9040,Family,299,Active,
9041,Basic,99,Active,
9042,Basic,99,Active,
9043,Free,0,Active,
9044,Basic,99,Churned,2024-04-14
9045,Basic,99,Churned,2025-03-25
9046,Free,0,Active,
9047,Basic,99,Churned,2024-10-24
9048,Free,0,Churned,2025-07-21
9049,Free,0,Active,
9050,Free,0,Active,
9051,Free,0,Active,
9052,Basic,99,Active,
9053,Free,0,Active,
9054,Free,0,Active,
9055,Free,0,Active,
9056,Free,0,Active,
9057,Free,0,Active,
9058,Premium,199,Active,
9059,Free,0,Active,
9060,Free,0,Active,
9061,Basic,99,Active,
9062,Basic,99,Active,
9063,Free,0,Active,
9064,Premium,199,Active,
9065,Family,299,Active,
9066,Free,0,Active,
9067,Basic,99,Churned,2025-01-11
9068,Free,0,Active,
9069,Free,0,Active,
9070,Free,0,Active,
9071,Premium,199,Active,
9072,Basic,99,Active,
9073,Free,0,Active,
9074,Free,0,Churned,2024-10-29
9075,Free,0,Active,
9076,Free,0,Active,
9077,Premium,199,Active,
9078,Basic,99,Churned,2024-11-08
9079,Free,0,Active,
9080,Free,0,Churned,2025-05-21
9081,Family,299,Active,
9082,Basic,99,Active,
9083,Free,0,Active,
9084,Free,0,Active,
9085,Free,0,Active,
9086,Family,299,Active,
9087,Free,0,Active,
9088,Free,0,Active,
9089,Free,0,Active,
9090,Free,0,Active,
9091,Basic,99,Active,
9092,Free,0,Active,
9093,Free,0,Active,
9094,Free,0,Active,
9095,Free,0,Active,
9096,Free,0,Active,
9097,Premium,199,Churned,2025-03-05
9098,Free,0,Active,
9099,Free,0,Active,
9100,Premium,199,Churned,2025-05-29
9101,Premium,199,Active,
9102,Free,0,Active,
9103,Free,0,Active,
9104,Premium,199,Active,
9105,Free,0,Active,
9106,Premium,199,Active,
9107,Premium,199,Active,
9108,Basic,99,Active,
9109,Free,0,Active,
9110,Free,0,Active,
9111,Family,299,Active,
9112,Premium,199,Active,
9113,Free,0,Active,
9114,Free,0,Active,
9115,Basic,99,Active,
9116,Family,299,Active,
9117,Basic,99,Active,
9118,Free,0,Active,
9119,Free,0,Active,
9120,Free,0,Churned,2024-12-11
9121,Premium,199,Active,
9122,Free,0,Active,
9123,Basic,99,Churned,2024-11-12
9124,Free,0,Active,
9125,Free,0,Active,
9126,Basic,99,Active,
9127,Premium,199,Churned,2025-03-24
9128,Free,0,Active,
9129,Free,0,Active,
9130,Basic,99,Active,
9131,Premium,199,Active,
9132,Basic,99,Active,
9133,Free,0,Active,
9134,Basic,99,Active,
9135,Premium,199,Active,
9136,Premium,199,Active,
9137,Basic,99,Active,
9138,Family,299,Active,
9139,Free,0,Active,
9140,Free,0,Active,
9141,Premium,199,Active,
9142,Free,0,Active,
9143,Family,299,Active,
9144,Free,0,Active,
9145,Free,0,Active,
9146,Free,0,Active,
9147,Free,0,Active,
9148,Basic,99,Active,
9149,Free,0,Active,
9150,Free,0,Active,
9151,Premium,199,Active,
9152,Free,0,Active,
9153,Premium,199,Active,
9154,Free,0,Active,
9155,Free,0,Active,
9156,Free,0,Active,
9157,Basic,99,Active,
9158,Premium,199,Active,
9159,Family,299,Active,
9160,Free,0,Active,
9161,Basic,99,Active,
9162,Free,0,Active,
9163,Family,299,Active,
9164,Premium,199,Active,
9165,Free,0,Active,
9166,Free,0,Active,
9167,Free,0,Active,
9168,Premium,199,Active,
9169,Premium,199,Active,
9170,Family,299,Active,
9171,Basic,99,Active,
9172,Basic,99,Churned,2024-10-09
9173,Free,0,Active,
9174,Basic,99,Active,
9175,Free,0,Active,
9176,Basic,99,Active,
9177,Free,0,Active,
9178,Free,0,Active,
9179,Basic,99,Active,
9180,Family,299,Active,
9181,Basic,99,Active,
9182,Basic,99,Active,
9183,Premium,199,Active,
9184,Free,0,Active,
9185,Free,0,Active,
9186,Family,299,Active,
9187,Family,299,Active,
9188,Free,0,Active,
9189,Free,0,Active,
9190,Premium,199,Active,
9191,Basic,99,Active,
9192,Free,0,Active,
9193,Free,0,Active,
9194,Family,299,Active,
9195,Free,0,Active,
9196,Free,0,Active,
9197,Basic,99,Active,
9198,Free,0,Active,
9199,Free,0,Active,
9200,Free,0,Active,
9201,Free,0,Active,
9202,Premium,199,Active,
9203,Basic,99,Active,
9204,Free,0,Active,
9205,Free,0,Active,
9206,Free,0,Active,
9207,Free,0,Active,
9208,Basic,99,Active,
9209,Free,0,Active,
9210,Free,0,Active,
9211,Premium,199,Active,
9212,Free,0,Active,
9213,Free,0,Active,
9214,Premium,199,Active,
9215,Premium,199,Active,
9216,Premium,199,Active,
9217,Basic,99,Active,
9218,Family,299,Active,
9219,Premium,199,Active,
9220,Free,0,Active,
9221,Basic,99,Active,
9222,Free,0,Active,
9223,Basic,99,Active,
9224,Free,0,Active,
9225,Free,0,Active,
9226,Free,0,Active,
9227,Free,0,Active,
9228,Free,0,Active,
9229,Basic,99,Active,
9230,Free,0,Active,
9231,Premium,199,Active,
9232,Basic,99,Churned,2024-12-31
9233,Basic,99,Churned,2024-10-31
9234,Free,0,Active,
9235,Premium,199,Active,
9236,Basic,99,Active,
9237,Premium,199,Active,
9238,Free,0,Active,
9239,Free,0,Active,
9240,Free,0,Active,
9241,Free,0,Active,
9242,Free,0,Active,
9243,Premium,199,Active,
9244,Basic,99,Active,
9245,Free,0,Active,
9246,Basic,99,Churned,2024-06-02
9247,Free,0,Active,
9248,Free,0,Active,
9249,Basic,99,Active,
9250,Basic,99,Active,
9251,Basic,99,Active,
9252,Free,0,Active,
9253,Free,0,Active,
9254,Family,299,Active,
9255,Family,299,Active,
9256,Free,0,Active,
9257,Basic,99,Active,
9258,Free,0,Churned,2024-04-25
9259,Free,0,Active,
9260,Premium,199,Active,
9261,Basic,99,Active,
9262,Premium,199,Churned,2025-05-28
9263,Basic,99,Active,
9264,Basic,99,Churned,2025-06-28
9265,Free,0,Active,
9266,Basic,99,Active,
9267,Family,299,Active,
9268,Free,0,Active,
9269,Free,0,Churned,2025-07-14
9270,Family,299,Active,
9271,Free,0,Active,
9272,Free,0,Active,
9273,Free,0,Active,
9274,Free,0,Active,
9275,Free,0,Active,
9276,Basic,99,Churned,2025-06-30
9277,Basic,99,Active,
9278,Basic,99,Active,
9279,Basic,99,Active,
9280,Free,0,Active,
9281,Premium,199,Churned,2024-08-19
9282,Family,299,Active,
9283,Free,0,Active,
9284,Free,0,Active,
9285,Free,0,Active,
9286,Free,0,Active,
9287,Premium,199,Active,
9288,Free,0,Active,
9289,Basic,99,Churned,2024-12-31
9290,Free,0,Active,
9291,Basic,99,Active,
9292,Free,0,Active,
9293,Premium,199,Active,
9294,Family,299,Active,
9295,Free,0,Active,
9296,Free,0,Active,
9297,Free,0,Active,
9298,Basic,99,Active,
9299,Free,0,Active,
9300,Premium,199,Active,
9301,Free,0,Active,
9302,Free,0,Active,
9303,Basic,99,Active,
9304,Free,0,Active,
9305,Basic,99,Active,
9306,Free,0,Active,
9307,Premium,199,Active,
9308,Free,0,Active,
9309,Basic,99,Churned,2025-09-15
9310,Free,0,Active,
9311,Free,0,Active,
9312,Basic,99,Active,
9313,Free,0,Active,
9314,Free,0,Churned,2025-07-06
9315,Free,0,Active,
9316,Free,0,Active,
9317,Premium,199,Active,
9318,Family,299,Churned,2025-02-20
9319,Free,0,Churned,2024-12-05
9320,Premium,199,Active,
9321,Premium,199,Active,
9322,Free,0,Active,
9323,Free,0,Active,
9324,Free,0,Active,
9325,Basic,99,Active,
9326,Free,0,Active,
9327,Free,0,Active,
9328,Free,0,Churned,2025-02-19
9329,Basic,99,Active,
9330,Free,0,Active,
9331,Basic,99,Active,
9332,Premium,199,Churned,2024-12-14
9333,Premium,199,Active,
9334,Free,0,Active,
9335,Free,0,Active,
9336,Free,0,Active,
9337,Family,299,Churned,2024-10-04
9338,Premium,199,Churned,2024-11-29
9339,Basic,99,Active,
9340,Free,0,Active,
9341,Basic,99,Churned,2024-12-04
9342,Premium,199,Active,
9343,Family,299,Active,
9344,Basic,99,Active,
9345,Basic,99,Churned,2024-10-19
9346,Basic,99,Active,
9347,Family,299,Active,
9348,Basic,99,Churned,2025-06-12
9349,Free,0,Active,
9350,Basic,99,Active,
9351,Premium,199,Active,
9352,Basic,99,Active,
9353,Basic,99,Churned,2025-03-06
9354,Basic,99,Active,
9355,Basic,99,Active,
9356,Free,0,Active,
9357,Basic,99,Churned,2024-12-13
9358,Free,0,Active,
9359,Family,299,Active,
9360,Family,299,Active,
9361,Free,0,Active,
9362,Family,299,Active,
9363,Free,0,Active,
9364,Basic,99,Active,
9365,Free,0,Active,
9366,Free,0,Active,
9367,Premium,199,Churned,2025-07-02
9368,Premium,199,Active,
9369,Basic,99,Active,
9370,Free,0,Active,
9371,Free,0,Active,
9372,Premium,199,Active,
9373,Free,0,Churned,2024-11-30
9374,Free,0,Active,
9375,Premium,199,Active,
9376,Family,299,Active,
9377,Free,0,Active,
9378,Premium,199,Churned,2025-07-18
9379,Basic,99,Active,
9380,Free,0,Active,
9381,Premium,199,Active,
9382,Basic,99,Churned,2025-02-23
9383,Free,0,Active,
9384,Basic,99,Churned,2025-05-15
9385,Premium,199,Active,
9386,Free,0,Active,
9387,Free,0,Active,
9388,Free,0,Active,
9389,Free,0,Active,
9390,Free,0,Active,
9391,Basic,99,Active,
9392,Free,0,Active,
9393,Free,0,Active,
9394,Free,0,Active,
9395,Basic,99,Active,
9396,Basic,99,Active,
9397,Free,0,Active,
9398,Family,299,Active,
9399,Basic,99,Active,
9400,Basic,99,Active,
9401,Free,0,Active,
9402,Free,0,Active,
9403,Family,299,Active,
9404,Free,0,Active,
9405,Basic,99,Active,
9406,Basic,99,Active,
9407,Premium,199,Active,
9408,Free,0,Active,
9409,Basic,99,Active,
9410,Basic,99,Active,
9411,Free,0,Active,
9412,Free,0,Active,
9413,Free,0,Active,
9414,Free,0,Active,
9415,Free,0,Active,
9416,Basic,99,Active,
9417,Premium,199,Active,
9418,Family,299,Active,
9419,Free,0,Active,
9420,Free,0,Active,
9421,Premium,199,Active,
9422,Premium,199,Active,
9423,Basic,99,Active,
9424,Free,0,Active,
9425,Premium,199,Active,
9426,Free,0,Active,
9427,Free,0,Active,
9428,Premium,199,Active,
9429,Basic,99,Active,
9430,Free,0,Active,
9431,Basic,99,Churned,2024-07-25
9432,Premium,199,Churned,2025-05-14
9433,Premium,199,Active,
9434,Free,0,Active,
9435,Free,0,Active,
9436,Basic,99,Active,
9437,Premium,199,Active,
9438,Free,0,Active,
9439,Free,0,Churned,2025-05-18
9440,Free,0,Active,
9441,Free,0,Active,
9442,Premium,199,Active,
9443,Free,0,Active,
9444,Premium,199,Active,
9445,Free,0,Active,
9446,Free,0,Active,
9447,Family,299,Active,
9448,Basic,99,Active,
9449,Basic,99,Active,
9450,Premium,199,Active,
9451,Free,0,Active,
9452,Basic,99,Active,
9453,Free,0,Active,
9454,Premium,199,Active,
9455,Basic,99,Active,
9456,Free,0,Active,
9457,Premium,199,Active,
9458,Basic,99,Active,
9459,Free,0,Active,
9460,Free,0,Active,
9461,Premium,199,Active,
9462,Family,299,Active,
9463,Basic,99,Churned,2024-11-13
9464,Free,0,Active,
9465,Free,0,Active,
9466,Free,0,Active,
9467,Basic,99,Active,
9468,Free,0,Active,
9469,Premium,199,Active,
9470,Free,0,Active,
9471,Basic,99,Churned,2024-12-19
9472,Free,0,Active,
9473,Free,0,Active,
9474,Basic,99,Active,
9475,Premium,199,Active,
9476,Basic,99,Active,
9477,Free,0,Active,
9478,Free,0,Active,
9479,Premium,199,Active,
9480,Basic,99,Active,
9481,Basic,99,Active,
9482,Free,0,Active,
9483,Premium,199,Active,
9484,Free,0,Active,
9485,Free,0,Active,
9486,Free,0,Active,
9487,Free,0,Active,
9488,Free,0,Active,
9489,Free,0,Active,
9490,Free,0,Active,
9491,Basic,99,Churned,2025-03-26
9492,Family,299,Active,
9493,Free,0,Active,
9494,Free,0,Active,
9495,Free,0,Active,
9496,Free,0,Active,
9497,Free,0,Active,
9498,Free,0,Active,
9499,Basic,99,Active,
9500,Premium,199,Active,
9501,Family,299,Active,
9502,Premium,199,Active,
9503,Free,0,Active,
9504,Basic,99,Active,
9505,Basic,99,Active,
9506,Free,0,Active,
9507,Family,299,Active,
9508,Basic,99,Active,
9509,Basic,99,Churned,2025-06-21
9510,Free,0,Active,
9511,Premium,199,Active,
9512,Premium,199,Churned,2024-08-22
9513,Free,0,Active,
9514,Free,0,Active,
9515,Free,0,Active,
9516,Free,0,Active,
9517,Basic,99,Active,
9518,Free,0,Churned,2025-05-31
9519,Premium,199,Active,
9520,Premium,199,Active,
9521,Free,0,Active,
9522,Free,0,Active,
9523,Free,0,Active,
9524,Free,0,Active,
9525,Free,0,Active,
9526,Free,0,Active,
9527,Family,299,Active,
9528,Premium,199,Active,
9529,Premium,199,Churned,2025-01-14
9530,Basic,99,Churned,2024-07-05
9531,Premium,199,Churned,2024-10-03
9532,Basic,99,Churned,2024-09-08
9533,Free,0,Active,
9534,Basic,99,Active,
9535,Premium,199,Active,
9536,Free,0,Active,
9537,Free,0,Active,
9538,Free,0,Active,
9539,Free,0,Active,
9540,Free,0,Active,
9541,Free,0,Active,
9542,Family,299,Active,
9543,Premium,199,Active,
9544,Family,299,Active,
9545,Free,0,Active,
9546,Free,0,Active,
9547,Free,0,Active,
9548,Premium,199,Active,
9549,Free,0,Active,
9550,Basic,99,Active,
9551,Free,0,Active,
9552,Free,0,Churned,2025-07-15
9553,Free,0,Active,
9554,Basic,99,Active,
9555,Free,0,Active,
9556,Free,0,Active,
9557,Free,0,Churned,2025-07-25
9558,Basic,99,Active,
9559,Free,0,Active,
9560,Family,299,Active,
9561,Free,0,Active,
9562,Free,0,Churned,2025-05-24
9563,Basic,99,Active,
9564,Free,0,Active,
9565,Premium,199,Active,
9566,Family,299,Active,
9567,Premium,199,Active,
9568,Free,0,Active,
9569,Free,0,Active,
9570,Premium,199,Active,
9571,Free,0,Active,
9572,Premium,199,Active,
9573,Family,299,Active,
9574,Basic,99,Active,
9575,Free,0,Active,
9576,Basic,99,Active,
9577,Free,0,Active,
9578,Free,0,Active,
9579,Free,0,Active,
9580,Free,0,Active,
9581,Basic,99,Active,
9582,Basic,99,Active,
9583,Premium,199,Churned,2024-10-11
9584,Premium,199,Active,
9585,Free,0,Active,
9586,Premium,199,Active,
9587,Free,0,Active,
9588,Basic,99,Active,
9589,Premium,199,Active,
9590,Free,0,Active,
9591,Basic,99,Active,
9592,Free,0,Active,
9593,Premium,199,Active,
9594,Basic,99,Churned,2024-10-31
9595,Premium,199,Active,
9596,Free,0,Active,
9597,Basic,99,Active,
9598,Basic,99,Churned,2024-04-29
9599,Free,0,Active,
9600,Free,0,Active,
9601,Free,0,Active,
9602,Free,0,Active,
9603,Free,0,Active,
9604,Free,0,Active,
9605,Premium,199,Active,
9606,Premium,199,Active,
9607,Premium,199,Active,
9608,Premium,199,Active,
9609,Free,0,Active,
9610,Free,0,Active,
9611,Premium,199,Active,
9612,Premium,199,Active,
9613,Free,0,Active,
9614,Free,0,Active,
9615,Free,0,Active,
9616,Free,0,Active,
9617,Free,0,Active,
9618,Premium,199,Active,
9619,Basic,99,Churned,2024-12-13
9620,Free,0,Active,
9621,Free,0,Active,
9622,Premium,199,Active,
9623,Free,0,Active,
9624,Basic,99,Active,
9625,Free,0,Active,
9626,Free,0,Active,
9627,Free,0,Churned,2024-11-08
9628,Premium,199,Active,
9629,Free,0,Active,
9630,Free,0,Active,
9631,Free,0,Active,
9632,Basic,99,Active,
9633,Basic,99,Active,
9634,Free,0,Active,
9635,Free,0,Active,
9636,Premium,199,Active,
9637,Basic,99,Active,
9638,Premium,199,Active,
9639,Basic,99,Active,
9640,Premium,199,Active,
9641,Free,0,Active,
9642,Basic,99,Active,
9643,Premium,199,Active,
9644,Free,0,Active,
9645,Free,0,Active,
9646,Basic,99,Active,
9647,Basic,99,Active,
9648,Basic,99,Active,
9649,Free,0,Churned,2024-07-02
9650,Free,0,Active,
9651,Free,0,Active,
9652,Family,299,Active,
9653,Family,299,Active,
9654,Free,0,Active,
9655,Free,0,Active,
9656,Free,0,Active,
9657,Free,0,Active,
9658,Free,0,Active,
9659,Free,0,Active,
9660,Premium,199,Active,
9661,Basic,99,Active,
9662,Free,0,Active,
9663,Basic,99,Active,
9664,Basic,99,Active,
9665,Free,0,Active,
9666,Basic,99,Active,
9667,Free,0,Active,
9668,Free,0,Active,
9669,Free,0,Active,
9670,Family,299,Active,
9671,Basic,99,Churned,2024-09-18
9672,Free,0,Active,
9673,Premium,199,Active,
9674,Free,0,Active,
9675,Family,299,Active,
9676,Basic,99,Churned,2024-11-20
9677,Basic,99,Active,
9678,Premium,199,Active,
9679,Basic,99,Active,
9680,Premium,199,Active,
9681,Premium,199,Active,
9682,Free,0,Active,
9683,Free,0,Active,
9684,Free,0,Active,
9685,Free,0,Active,
9686,Free,0,Active,
9687,Free,0,Active,
9688,Free,0,Active,
9689,Premium,199,Active,
9690,Premium,199,Active,
9691,Free,0,Active,
9692,Free,0,Active,
9693,Free,0,Active,
9694,Premium,199,Active,
9695,Free,0,Active,
9696,Family,299,Active,
9697,Premium,199,Churned,2024-11-17
9698,Premium,199,Churned,2024-11-09
9699,Free,0,Churned,2024-12-21
9700,Free,0,Active,
9701,Family,299,Active,
9702,Free,0,Active,
9703,Basic,99,Active,
9704,Free,0,Active,
9705,Free,0,Active,
9706,Premium,199,Active,
9707,Basic,99,Active,
9708,Premium,199,Active,
9709,Basic,99,Active,
9710,Basic,99,Active,
9711,Premium,199,Active,
9712,Family,299,Active,
9713,Family,299,Active,
9714,Premium,199,Active,
9715,Free,0,Active,
9716,Free,0,Active,
9717,Free,0,Active,
9718,Free,0,Active,
9719,Free,0,Active,
9720,Free,0,Active,
9721,Free,0,Active,
9722,Free,0,Active,
9723,Basic,99,Active,
9724,Free,0,Active,
9725,Basic,99,Active,
9726,Free,0,Active,
9727,Basic,99,Churned,2025-06-09
9728,Premium,199,Active,
9729,Free,0,Active,
9730,Family,299,Active,
9731,Basic,99,Active,
9732,Free,0,Active,
9733,Free,0,Active,
9734,Premium,199,Churned,2025-04-18
9735,Basic,99,Active,
9736,Free,0,Active,
9737,Family,299,Active,
9738,Premium,199,Active,
9739,Basic,99,Churned,2025-03-25
9740,Premium,199,Active,
9741,Premium,199,Active,
9742,Free,0,Active,
9743,Basic,99,Active,
9744,Premium,199,Active,
9745,Free,0,Active,
9746,Free,0,Active,
9747,Free,0,Active,
9748,Free,0,Active,
9749,Free,0,Active,
9750,Premium,199,Active,
9751,Premium,199,Active,
9752,Free,0,Active,
9753,Basic,99,Churned,2024-12-27
9754,Basic,99,Active,
9755,Free,0,Active,
9756,Free,0,Active,
9757,Free,0,Active,
9758,Basic,99,Active,
9759,Free,0,Active,
9760,Free,0,Active,
9761,Free,0,Active,
9762,Premium,199,Active,
9763,Premium,199,Active,
9764,Free,0,Active,
9765,Family,299,Churned,2024-09-12
9766,Free,0,Active,
9767,Basic,99,Churned,2024-07-28
9768,Free,0,Active,
9769,Free,0,Active,
9770,Premium,199,Active,
9771,Premium,199,Active,
9772,Free,0,Active,
9773,Free,0,Active,
9774,Free,0,Active,
9775,Premium,199,Active,
9776,Free,0,Active,
9777,Basic,99,Churned,2024-12-30
9778,Premium,199,Active,
9779,Free,0,Active,
9780,Premium,199,Active,
9781,Free,0,Active,
9782,Basic,99,Active,
9783,Premium,199,Active,
9784,Free,0,Active,
9785,Free,0,Churned,2024-10-05
9786,Premium,199,Active,
9787,Free,0,Active,
9788,Basic,99,Churned,2025-04-04
9789,Free,0,Active,
9790,Free,0,Active,
9791,Basic,99,Active,
9792,Basic,99,Active,
9793,Free,0,Active,
9794,Basic,99,Churned,2025-02-12
9795,Free,0,Active,
9796,Free,0,Active,
9797,Free,0,Active,
9798,Basic,99,Active,
9799,Free,0,Churned,2024-05-25
9800,Basic,99,Active,
9801,Basic,99,Active,
9802,Free,0,Active,
9803,Basic,99,Churned,2024-08-12
9804,Family,299,Active,
9805,Free,0,Active,
9806,Premium,199,Churned,2024-10-23
9807,Free,0,Active,
9808,Premium,199,Active,
9809,Basic,99,Churned,2025-05-13
9810,Basic,99,Active,
9811,Premium,199,Active,
9812,Free,0,Active,
9813,Free,0,Active,
9814,Free,0,Active,
9815,Basic,99,Churned,2024-10-26
